transaction_id,account_id,classification_id,project_id,analysis_work_item_id,sub_tree_id,debit_amount,credit_amount,description,notes,org_id
TXN03643-L13671,8073e778-4219-4372-8b4e-ae0c04ae0979,3.0,1.0,33.0,1155.0,0.0,234000.0,اجمالي المستحق للمقاول ( خالد يو بي في سي ),,d5789445-11e3-4ad6-9297-b56521675114
TXN03644-L13672,b7b03032-4229-41bb-92e6-4712f7597010,3.0,1.0,13.0,51.0,52265.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03644-L13673,b440fd2a-358c-44ff-aff9-dec1ae8b25c6,3.0,1.0,13.0,1156.0,0.0,2565.0,باقي تامين الاعمال (5%),,d5789445-11e3-4ad6-9297-b56521675114
TXN03644-L13674,8073e778-4219-4372-8b4e-ae0c04ae0979,3.0,1.0,13.0,1156.0,0.0,49700.0,اجمالي المستحق للمقاول ( محمود عزل ),,d5789445-11e3-4ad6-9297-b56521675114
TXN03645-L13675,b7b03032-4229-41bb-92e6-4712f7597010,3.0,1.0,49.0,51.0,70025.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03645-L13676,b440fd2a-358c-44ff-aff9-dec1ae8b25c6,3.0,1.0,49.0,1157.0,0.0,3225.0,باقي تامين الاعمال (5%),,d5789445-11e3-4ad6-9297-b56521675114
TXN03645-L13677,8073e778-4219-4372-8b4e-ae0c04ae0979,3.0,1.0,49.0,1157.0,0.0,66800.0,اجمالي المستحق للمقاول ( محمود كورنيشه ),,d5789445-11e3-4ad6-9297-b56521675114
TXN03646-L13678,b7b03032-4229-41bb-92e6-4712f7597010,3.0,1.0,16.0,51.0,3641987.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03646-L13679,b440fd2a-358c-44ff-aff9-dec1ae8b25c6,3.0,1.0,16.0,1159.0,0.0,106224.0,باقي تامين الاعمال (5%),,d5789445-11e3-4ad6-9297-b56521675114
TXN03646-L13680,8073e778-4219-4372-8b4e-ae0c04ae0979,3.0,1.0,16.0,1159.0,0.0,3535763.0,اجمالي المستحق للمقاول ( احمد عاطف مقاول ومورد حلوق  ),,d5789445-11e3-4ad6-9297-b56521675114
TXN03648-L13681,b7b03032-4229-41bb-92e6-4712f7597010,3.0,1.0,1.0,51.0,662545.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03648-L13682,b440fd2a-358c-44ff-aff9-dec1ae8b25c6,3.0,1.0,36.0,70000.0,0.0,0.0,باقي تامين الاعمال (5%),,d5789445-11e3-4ad6-9297-b56521675114
TXN03648-L13683,8073e778-4219-4372-8b4e-ae0c04ae0979,3.0,1.0,36.0,70000.0,0.0,662545.0,اجمالي المستحق للمقاول ( امير سياره الموقع ),,d5789445-11e3-4ad6-9297-b56521675114
TXN03649-L13684,b7b03032-4229-41bb-92e6-4712f7597010,3.0,1.0,8.0,51.0,1172937.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03649-L13685,b440fd2a-358c-44ff-aff9-dec1ae8b25c6,3.0,1.0,40.0,70001.0,0.0,0.0,باقي تامين الاعمال (5%),,d5789445-11e3-4ad6-9297-b56521675114
TXN03649-L13686,8073e778-4219-4372-8b4e-ae0c04ae0979,3.0,1.0,40.0,70001.0,0.0,1172937.0,اجمالي المستحق للمقاول ( مصطفي مياه  ),,d5789445-11e3-4ad6-9297-b56521675114
TXN03650-L13687,b7b03032-4229-41bb-92e6-4712f7597010,3.0,1.0,8.0,51.0,18199.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03650-L13688,b440fd2a-358c-44ff-aff9-dec1ae8b25c6,3.0,1.0,40.0,70002.0,0.0,0.0,باقي تامين الاعمال (5%),,d5789445-11e3-4ad6-9297-b56521675114
TXN03650-L13689,8073e778-4219-4372-8b4e-ae0c04ae0979,3.0,1.0,40.0,70002.0,0.0,18199.0,اجمالي المستحق للمقاول ( مححد فوزي مياه ),,d5789445-11e3-4ad6-9297-b56521675114
TXN03651-L13690,b7b03032-4229-41bb-92e6-4712f7597010,3.0,1.0,3.0,51.0,700.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03651-L13691,b440fd2a-358c-44ff-aff9-dec1ae8b25c6,3.0,1.0,3.0,70003.0,0.0,0.0,باقي تامين الاعمال (5%),,d5789445-11e3-4ad6-9297-b56521675114
TXN03651-L13692,8073e778-4219-4372-8b4e-ae0c04ae0979,3.0,1.0,3.0,70003.0,0.0,700.0,اجمالي المستحق للمقاول ( هراس ابومالك ),,d5789445-11e3-4ad6-9297-b56521675114
TXN03652-L13693,b7b03032-4229-41bb-92e6-4712f7597010,3.0,1.0,4.0,51.0,1353233.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03652-L13694,b440fd2a-358c-44ff-aff9-dec1ae8b25c6,3.0,1.0,4.0,70004.0,0.0,0.0,باقي تامين الاعمال (5%),,d5789445-11e3-4ad6-9297-b56521675114
TXN03652-L13695,8073e778-4219-4372-8b4e-ae0c04ae0979,3.0,1.0,4.0,70004.0,0.0,1353233.0,اجمالي المستحق للمقاول ( لودر ابو مالك ),,d5789445-11e3-4ad6-9297-b56521675114
TXN03653-L13696,b7b03032-4229-41bb-92e6-4712f7597010,3.0,1.0,1.0,51.0,5650.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03653-L13697,b440fd2a-358c-44ff-aff9-dec1ae8b25c6,3.0,1.0,50.0,70005.0,0.0,0.0,باقي تامين الاعمال (5%),,d5789445-11e3-4ad6-9297-b56521675114
TXN03653-L13698,8073e778-4219-4372-8b4e-ae0c04ae0979,3.0,1.0,50.0,70005.0,0.0,5650.0,اجمالي المستحق للمقاول ( العامل مصطفي ),,d5789445-11e3-4ad6-9297-b56521675114
TXN03654-L13699,b7b03032-4229-41bb-92e6-4712f7597010,3.0,1.0,8.0,51.0,750.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03654-L13700,b440fd2a-358c-44ff-aff9-dec1ae8b25c6,3.0,1.0,40.0,70006.0,0.0,0.0,باقي تامين الاعمال (5%),,d5789445-11e3-4ad6-9297-b56521675114
TXN03654-L13701,8073e778-4219-4372-8b4e-ae0c04ae0979,3.0,1.0,40.0,70006.0,0.0,750.0,اجمالي المستحق للمقاول ( ابراهيم مياه ),,d5789445-11e3-4ad6-9297-b56521675114
TXN03655-L13702,b7b03032-4229-41bb-92e6-4712f7597010,3.0,1.0,15.0,51.0,582041.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03655-L13703,b440fd2a-358c-44ff-aff9-dec1ae8b25c6,3.0,1.0,50.0,70007.0,0.0,0.0,باقي تامين الاعمال (5%),,d5789445-11e3-4ad6-9297-b56521675114
TXN03655-L13704,8073e778-4219-4372-8b4e-ae0c04ae0979,3.0,1.0,50.0,70007.0,0.0,582041.0,اجمالي المستحق للمقاول ( العماله محمد السوداني  ),,d5789445-11e3-4ad6-9297-b56521675114
TXN03656-L13705,b7b03032-4229-41bb-92e6-4712f7597010,3.0,1.0,4.0,51.0,102500.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03656-L13706,b440fd2a-358c-44ff-aff9-dec1ae8b25c6,3.0,1.0,4.0,70008.0,0.0,0.0,باقي تامين الاعمال (5%),,d5789445-11e3-4ad6-9297-b56521675114
TXN03656-L13707,8073e778-4219-4372-8b4e-ae0c04ae0979,3.0,1.0,4.0,70008.0,0.0,102500.0,اجمالي المستحق للمقاول ( لودر الحديبيه  ),,d5789445-11e3-4ad6-9297-b56521675114
TXN03657-L13708,b7b03032-4229-41bb-92e6-4712f7597010,3.0,1.0,4.0,51.0,50280.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03657-L13709,b440fd2a-358c-44ff-aff9-dec1ae8b25c6,3.0,1.0,4.0,70009.0,0.0,0.0,باقي تامين الاعمال (5%),,d5789445-11e3-4ad6-9297-b56521675114
TXN03657-L13710,8073e778-4219-4372-8b4e-ae0c04ae0979,3.0,1.0,4.0,70009.0,0.0,50280.0,اجمالي المستحق للمقاول ( اختبارات التحميل  ),,d5789445-11e3-4ad6-9297-b56521675114
TXN03658-L13711,b7b03032-4229-41bb-92e6-4712f7597010,3.0,1.0,6.0,51.0,3850.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03658-L13712,b440fd2a-358c-44ff-aff9-dec1ae8b25c6,3.0,1.0,43.0,70010.0,0.0,0.0,باقي تامين الاعمال (5%),,d5789445-11e3-4ad6-9297-b56521675114
TXN03658-L13713,8073e778-4219-4372-8b4e-ae0c04ae0979,3.0,1.0,43.0,70001.0,0.0,3850.0,اجمالي المستحق للمقاول ( مستخلص التحريب ),,d5789445-11e3-4ad6-9297-b56521675114
TXN03659-L13714,b7b03032-4229-41bb-92e6-4712f7597010,3.0,1.0,4.0,51.0,11265.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03659-L13715,b440fd2a-358c-44ff-aff9-dec1ae8b25c6,3.0,1.0,4.0,70011.0,0.0,0.0,باقي تامين الاعمال (5%),,d5789445-11e3-4ad6-9297-b56521675114
TXN03659-L13716,8073e778-4219-4372-8b4e-ae0c04ae0979,3.0,1.0,4.0,70011.0,0.0,11265.0,اجمالي المستحق للمقاول ( زياد كلارك ),,d5789445-11e3-4ad6-9297-b56521675114
TXN03660-L13717,b7b03032-4229-41bb-92e6-4712f7597010,3.0,1.0,4.0,51.0,5000.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03660-L13718,b440fd2a-358c-44ff-aff9-dec1ae8b25c6,3.0,1.0,4.0,70012.0,0.0,0.0,باقي تامين الاعمال (5%),,d5789445-11e3-4ad6-9297-b56521675114
TXN03660-L13719,8073e778-4219-4372-8b4e-ae0c04ae0979,3.0,1.0,4.0,70012.0,0.0,5000.0,اجمالي المستحق للمقاول ( حفار الصرف ),,d5789445-11e3-4ad6-9297-b56521675114
TXN03661-L13720,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,12.0,5174.0,44034.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03661-L13721,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,12.0,5174.0,0.0,44034.0,اجمالي المستحق للمورد (فيتو ),,d5789445-11e3-4ad6-9297-b56521675114
TXN03662-L13722,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,6.0,139.0,2264807.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03662-L13723,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,26.0,5175.0,0.0,2264807.0,اجمالي المستحق للمورد ( الصلبه ),,d5789445-11e3-4ad6-9297-b56521675114
TXN03663-L13724,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,6.0,139.0,567972.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03663-L13725,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,26.0,5176.0,0.0,567972.0,اجمالي المستحق للمورد (الغنيمي),,d5789445-11e3-4ad6-9297-b56521675114
TXN03664-L13726,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,6.0,139.0,4823320.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03664-L13727,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,26.0,5177.0,0.0,4823320.0,اجمالي المستحق للمورد (المدينه ),,d5789445-11e3-4ad6-9297-b56521675114
TXN03665-L13728,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,6.0,91.0,19967777.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03665-L13729,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,25.0,5178.0,0.0,19967777.0,اجمالي المستحق للمورد (هاي ميكس),,d5789445-11e3-4ad6-9297-b56521675114
TXN03666-L13730,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,6.0,91.0,3302340.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03666-L13731,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,25.0,5179.0,0.0,3302340.0,اجمالي المستحق للمورد (المعمار),,d5789445-11e3-4ad6-9297-b56521675114
TXN03667-L13732,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,7.0,137.0,1312236.5,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03667-L13733,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,8.0,137.0,1312236.5,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03667-L13734,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,27.0,5180.0,0.0,2624473.0,اجمالي المستحق للمورد (الفتح),,d5789445-11e3-4ad6-9297-b56521675114
TXN03668-L13735,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,14.0,5181.0,159102.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03668-L13736,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,14.0,5181.0,0.0,159102.0,اجمالي المستحق للمورد (عز للكهرباء),,d5789445-11e3-4ad6-9297-b56521675114
TXN03669-L13737,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,7.0,5182.0,13262.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03669-L13738,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,7.0,5182.0,0.0,13262.0,اجمالي المستحق للمورد (الاخوه للطوب),,d5789445-11e3-4ad6-9297-b56521675114
TXN03670-L13739,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,6.0,49.0,30615.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03670-L13740,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,45.0,5183.0,0.0,30615.0,اجمالي المستحق للمورد (الطيب ),,d5789445-11e3-4ad6-9297-b56521675114
TXN03671-L13741,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,6.0,139.0,9133776.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03671-L13742,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,26.0,5184.0,0.0,9133776.0,اجمالي المستحق للمورد (الكومي),,d5789445-11e3-4ad6-9297-b56521675114
TXN03672-L13743,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,6.0,139.0,1402514.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03672-L13744,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,26.0,5185.0,0.0,1402514.0,اجمالي المستحق للمورد (الشروق),,d5789445-11e3-4ad6-9297-b56521675114
TXN03673-L13745,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,12.0,5186.0,94362.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03673-L13746,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,12.0,5186.0,0.0,94362.0,اجمالي المستحق للمورد (تاجرو),,d5789445-11e3-4ad6-9297-b56521675114
TXN03674-L13747,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,14.0,5187.0,1299928.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03674-L13748,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,14.0,5187.0,0.0,1299928.0,اجمالي المستحق للمورد (نور الدين للكهرباء),,d5789445-11e3-4ad6-9297-b56521675114
TXN03675-L13749,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,7.0,5188.0,23510.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03675-L13750,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,7.0,5188.0,0.0,23510.0,اجمالي المستحق للمورد (الرحمه ),,d5789445-11e3-4ad6-9297-b56521675114
TXN03676-L13751,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,6.0,91.0,226700.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03676-L13752,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,25.0,5189.0,0.0,226700.0,اجمالي المستحق للمورد (تبارك),,d5789445-11e3-4ad6-9297-b56521675114
TXN03677-L13753,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,6.0,139.0,2441288.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03677-L13754,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,26.0,5190.0,0.0,2441288.0,اجمالي المستحق للمورد (العتال),,d5789445-11e3-4ad6-9297-b56521675114
TXN03678-L13755,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,12.0,5191.0,509340.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03678-L13756,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,12.0,5191.0,0.0,509340.0,اجمالي المستحق للمورد (الفا تراست),,d5789445-11e3-4ad6-9297-b56521675114
TXN03679-L13757,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,54.0,5192.0,482119.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03679-L13758,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,19.0,5192.0,0.0,482119.0,اجمالي المستحق للمورد (سيراميكا كليوباترا ),,d5789445-11e3-4ad6-9297-b56521675114
TXN03680-L13759,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,8.0,138.0,2368167.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03680-L13760,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,56.0,5193.0,0.0,2368167.0,اجمالي المستحق للمورد (ابومالك رمال ),,d5789445-11e3-4ad6-9297-b56521675114
TXN03681-L13761,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,18.0,5194.0,61488.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03681-L13762,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,18.0,5194.0,0.0,61488.0,اجمالي المستحق للمورد (بنترا ),,d5789445-11e3-4ad6-9297-b56521675114
TXN03682-L13763,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,7.0,137.0,1049500.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03682-L13764,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,8.0,137.0,1049500.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03682-L13765,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,27.0,5195.0,0.0,2099000.0,اجمالي المستحق للمورد (احمد عاطف اسمنت ),,d5789445-11e3-4ad6-9297-b56521675114
TXN03683-L13766,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,18.0,67.0,614329.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03683-L13767,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,57.0,5196.0,0.0,614329.0,اجمالي المستحق للمورد (فيجا الدوليه ),,d5789445-11e3-4ad6-9297-b56521675114
TXN03684-L13768,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,12.0,5197.0,267840.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03684-L13769,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,12.0,5197.0,0.0,267840.0,اجمالي المستحق للمورد (حورس ),,d5789445-11e3-4ad6-9297-b56521675114
TXN03685-L13770,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,13.0,5198.0,121895.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03685-L13771,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,13.0,5198.0,0.0,121895.0,اجمالي المستحق للمورد (فوم تك ),,d5789445-11e3-4ad6-9297-b56521675114
TXN03686-L13772,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,12.0,5199.0,1362148.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03686-L13773,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,12.0,5199.0,0.0,1362148.0,اجمالي المستحق للمورد (عصام صحي),,d5789445-11e3-4ad6-9297-b56521675114
TXN03687-L13774,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,14.0,5200.0,33763.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03687-L13775,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,14.0,5200.0,0.0,33763.0,اجمالي المستحق للمورد (البسمله ),,d5789445-11e3-4ad6-9297-b56521675114
TXN03688-L13776,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,54.0,5201.0,367880.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03688-L13777,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,19.0,5201.0,0.0,367880.0,اجمالي المستحق للمورد (اسماعيل مزايكو ),,d5789445-11e3-4ad6-9297-b56521675114
TXN03689-L13778,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,12.0,5202.0,16518.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03689-L13779,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,12.0,5202.0,0.0,16518.0,اجمالي المستحق للمورد (محمد عيد ),,d5789445-11e3-4ad6-9297-b56521675114
TXN03690-L13780,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,8.0,5204.0,127250.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03690-L13781,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,8.0,5204.0,0.0,127250.0,اجمالي المستحق للمورد (ايرون فيست ),,d5789445-11e3-4ad6-9297-b56521675114
TXN03691-L13782,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,18.0,67.0,3077042.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03691-L13783,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,57.0,5205.0,0.0,3077042.0,اجمالي المستحق للمورد (الاتحاد العربي),,d5789445-11e3-4ad6-9297-b56521675114
TXN03692-L13784,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,54.0,5206.0,4740722.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03692-L13785,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,19.0,5206.0,0.0,4740722.0,اجمالي المستحق للمورد (ليسكو),,d5789445-11e3-4ad6-9297-b56521675114
TXN03693-L13786,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,12.0,5207.0,325550.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03693-L13787,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,12.0,5207.0,0.0,325550.0,اجمالي المستحق للمورد (الهدي),,d5789445-11e3-4ad6-9297-b56521675114
TXN03694-L13788,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,6.0,139.0,29475926.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03694-L13789,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,26.0,5209.0,0.0,29475926.0,اجمالي المستحق للمورد (الحمدستيل ),,d5789445-11e3-4ad6-9297-b56521675114
TXN03695-L13790,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,6.0,5210.0,0.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03695-L13791,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,42.0,5210.0,0.0,0.0,اجمالي المستحق للمورد (عبده الحزار),,d5789445-11e3-4ad6-9297-b56521675114
TXN03696-L13792,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,8.0,137.0,520100.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03696-L13793,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,27.0,5212.0,0.0,520100.0,اجمالي المستحق للمورد (مدام عزه),,d5789445-11e3-4ad6-9297-b56521675114
TXN03697-L13794,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,14.0,5213.0,2293015.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03697-L13795,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,14.0,5213.0,0.0,2293015.0,اجمالي المستحق للمورد (الؤيماك ),,d5789445-11e3-4ad6-9297-b56521675114
TXN03698-L13796,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,16.0,67.0,27984.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03698-L13797,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,55.0,5214.0,0.0,27984.0,اجمالي المستحق للمورد (الطحان ),,d5789445-11e3-4ad6-9297-b56521675114
TXN03699-L13798,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,12.0,5215.0,241200.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03699-L13799,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,12.0,5215.0,0.0,241200.0,اجمالي المستحق للمورد (ايمن الريماس),,d5789445-11e3-4ad6-9297-b56521675114
TXN03700-L13800,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,12.0,5216.0,756493.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03700-L13801,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,12.0,5216.0,0.0,756493.0,اجمالي المستحق للمورد (هاني ويف ),,d5789445-11e3-4ad6-9297-b56521675114
TXN03701-L13802,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,12.0,5217.0,333791.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03701-L13803,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,12.0,5217.0,0.0,333791.0,اجمالي المستحق للمورد (مارك صحي),,d5789445-11e3-4ad6-9297-b56521675114
TXN03702-L13804,b7b03032-4229-41bb-92e6-4712f7597010,4.0,1.0,12.0,5218.0,204600.0,0.0,اجمالي التكاليف,,d5789445-11e3-4ad6-9297-b56521675114
TXN03702-L13805,b3e2d3ae-07be-4c1c-8e37-410542b874b2,4.0,1.0,12.0,5218.0,0.0,204600.0,اجمالي المستحق للمورد (بطيئه),,d5789445-11e3-4ad6-9297-b56521675114
