tx_key,line_no,account_code,debit_amount,credit_amount,description,source_old_code,source_old_name
352|2023-11-16,2,12103,0.0,400000.0,عهده موقع,132,البنوك .
3530|2022-07-06,1,12103,0.0,600100.0,تحويل للصلبه,132,البنوك .
3530|2022-07-06,2,22104,600100.0,0.0,تحويل للصلبه,234,الموردين .
3531|2022-08-02,1,22104,300000.0,0.0,تحويل للصلبه,234,الموردين .
3531|2022-08-02,2,12103,0.0,300000.0,تحويل للصلبه,132,البنوك .
3532|2022-08-02,1,22104,300000.0,0.0,تحويل للصلبه,234,الموردين .
3532|2022-08-02,2,12103,0.0,300000.0,تحويل للصلبه,132,البنوك .
3533|2022-08-21,1,22104,120000.0,0.0,تحويل للصلبه,234,الموردين .
3533|2022-08-21,2,12103,0.0,120000.0,تحويل للصلبه,132,البنوك .
353|2023-11-18,1,22104,500000.0,0.0,تحويل لهيمكس ,234,الموردين .
353|2023-11-18,2,12103,0.0,500000.0,تحويل لهيمكس ,132,البنوك .
3544|2022-11-07,1,22104,1700000.0,0.0,تحويل بنكي لشركه الكومي للصلب ,234,الموردين .
3544|2022-11-07,2,12103,0.0,1700000.0,تحويل بنكي لشركه الكومي للصلب ,132,البنوك .
3545|2022-11-07,1,22104,1000000.0,0.0,تحويل  بنكي لشركه الشروق للصلب ,234,الموردين .
3545|2022-11-07,2,12103,0.0,1000000.0,تحويل  بنكي لشركه الشروق للصلب ,132,البنوك .
354|2022-10-20,1,12101,0.0,100.0,تقارير تكسير مكعبات الخرسانه 28 يوم اعمده ارضي 37,131,الخزينة .
354|2022-10-20,2,5100,100.0,0.0,تقارير تكسير مكعبات الخرسانه 28 يوم اعمده ارضي 37,31,التكاليف .
354|2023-11-18,1,22104,400000.0,0.0,تحويل للحمد ستيل للحديد ( الريناد),234,الموردين .
354|2023-11-18,2,12103,0.0,400000.0,تحويل للحمد ستيل للحديد ( الريناد),132,البنوك .
3557|2024-01-21,1,22104,200000.0,0.0,تحويل لهيمكس ,234,الموردين .
3557|2024-01-21,2,12101,0.0,200000.0,تحويل لهيمكس ,131,الخزينة .
3558|2023-09-21,1,12103,0.0,12000.0,من ح راس المال ( دفعه من ح توريد الرمل ) ,132,البنوك .
3558|2023-09-21,2,22104,12000.0,0.0,من ح راس المال ( دفعه من ح توريد الرمل ) ,234,الموردين .
3559|2023-10-31,1,12103,0.0,30000.0,من ح راس المال ( دفعه من ح توريد الرمل ) ,132,البنوك .
3559|2023-10-31,2,22104,30000.0,0.0,من ح راس المال ( دفعه من ح توريد الرمل ) ,234,الموردين .
355|2023-11-19,1,22104,300000.0,0.0,تحويل لهيمكس ,234,الموردين .
355|2023-11-19,2,12103,0.0,300000.0,تحويل لهيمكس ,132,البنوك .
3560|2022-07-28,1,22104,55000.0,0.0,من حساب / عبده الجزار  (الخشب ),234,الموردين .
3560|2022-07-28,2,12103,0.0,55000.0,من حساب / عبده الجزار  (الخشب ),132,البنوك .
3561|2022-08-07,1,22104,124000.0,0.0,من حساب / عبده الجزار  (الخشب ),234,الموردين .
3561|2022-08-07,2,12103,0.0,124000.0,من حساب / عبده الجزار  (الخشب ),132,البنوك .
3562|2022-08-10,1,22104,315000.0,0.0,من حساب / عبده الجزار  (الخشب ),234,الموردين .
3562|2022-08-10,2,12103,0.0,315000.0,من حساب / عبده الجزار  (الخشب ),132,البنوك .
3563|2025-11-02,1,22103,50000.0,0.0,دفعه من  ح /  السيد رجب علي عزل سابقا,232,المقاولون .
3563|2025-11-02,2,22103,50000.0,0.0,دفعه من  ح /  احمد عاطف مورد الحلوق,232,المقاولون .
3563|2025-11-02,3,22103,100000.0,0.0,دفعه من ح رامي مباني,232,المقاولون .
3563|2025-11-02,4,22103,150000.0,0.0,دفعه من /  السيد رجب محاره ) ,232,المقاولون .
3563|2025-11-02,5,22103,25000.0,0.0,دفعه من ح / السيد فرغلي مقاول السيراميك,232,المقاولون .
3563|2025-11-02,6,22104,20000.0,0.0,دفعه من  ح /  هاني مورد الصحي,234,الموردين .
3563|2025-11-02,7,22104,50000.0,0.0,دفعه من  ح /  كابيتال بلاست للكهرباء,234,الموردين .
3563|2025-11-02,8,22104,5000.0,0.0,دفعه من  ح /  الفتح للاسمنت ,234,الموردين .
3563|2025-11-02,9,22104,50000.0,0.0,دفعه من ح / احمد عاطف اسمنت ,234,الموردين .
3563|2025-11-02,10,22104,5000.0,0.0,دفعه من  ح /  اسماعيل مزايكو ,234,الموردين .
3563|2025-11-02,11,22103,5000.0,0.0,دفعه من ح عبدالكريم النجار ,232,المقاولون .
3563|2025-11-02,12,22104,25000.0,0.0,دفعه من ح عيد الموان للاسمنت وباقي له  14870,234,الموردين .
3563|2025-11-02,13,22103,10000.0,0.0,دفعه من ح / كرم النحات ,232,المقاولون .
3563|2025-11-02,14,22103,40000.0,0.0,دفعه من  ح /  ابومؤمن كريتال,232,المقاولون .
3563|2025-11-02,15,12101,0.0,711950.0,الي ح الخزينه ( خزنه يوم 2/11/2025),131,الخزينة .
3563|2025-11-02,16,22103,2500.0,0.0,اعمال مرمات دهانات في عماره (30) ناتجه عن تكسير الكهرباء وذلك بالخصم علي هشام,232,المقاولون .
3563|2025-11-02,17,22103,1000.0,0.0,اعمال مرمات دهانات في عماره (29) ناتجه عن تكسير الكهرباء وذلك بالخصم علي هشام,232,المقاولون .
3563|2025-11-02,18,22103,300.0,0.0,اعمال مرمات دهانات في عماره (24) ناتجه عن تكسير الكهرباء وذلك بالخصم علي احمد هجرس 300,232,المقاولون .
3563|2025-11-02,19,22103,900.0,0.0,اعمال مرمات دهانات في عماره (24) ناتجه عن تكسير الكهرباء وذلك بالخصم علي هشام 900 ,232,المقاولون .
3563|2025-11-02,20,22103,2600.0,0.0,4 يوميات مباني وبياض الدكتات عمارات ( 24+29+30) ليست بالخصم ,232,المقاولون .
3563|2025-11-02,21,22103,1300.0,0.0,2 يوميه مرمات بعد سحب السلك في 24 بالخصم علي هخشام الكهربائي ,232,المقاولون .
3563|2025-11-02,22,22103,1500.0,0.0,مرمات بعد الكهرباء عماره 38 بالخصم ( هشام الكهربائي ) ,232,المقاولون .
3563|2025-11-02,23,22103,500.0,0.0,تشوين رمل + اسمنت للسباك عماره 44 بالخصم ( علي فرج السباك ) ,232,المقاولون .
3563|2025-11-02,24,22103,300.0,0.0,تلبيش في الواجهه الجانبيه بالخصم علي عبدالكريم ( 300) ,232,المقاولون .
3563|2025-11-02,25,22103,2000.0,0.0,دفعه من ح اامير,232,المقاولون .
3563|2025-11-02,26,22104,30000.0,0.0,دفعه من ح / توريد ابوعوده توريد رمل,234,الموردين .
3563|2025-11-02,27,5100,12000.0,0.0,سياره الجهاز شهر 8+ 9,31,التكاليف .
3563|2025-11-02,28,22103,900.0,0.0,تلبيش في الواجهه الجانبيه بالخصم علي محمد جمال النجار ( 900),232,المقاولون .
3563|2025-11-02,29,22103,7000.0,0.0,دفعه من سركي العماله ,232,المقاولون .
3563|2025-11-02,30,22103,10000.0,0.0,دفعه من ح / احمد خميس الكهربائي,232,المقاولون .
3563|2025-11-02,31,22103,10000.0,0.0,دفعه من ح / عبدالمحيد النقاش ,232,المقاولون .
3563|2025-11-02,32,22103,900.0,0.0,شنبر بالخصم علي عبدالكريم النجار,232,المقاولون .
3563|2025-11-02,33,22103,20000.0,0.0,دفعه من ح مستخلص / مصطفي مياه,232,المقاولون .
3563|2025-11-02,34,22103,5000.0,0.0,دفعه من  ح /  كرم بازلت ,232,المقاولون .
3563|2025-11-02,35,22103,1500.0,0.0,دفعه من ح /علي فرج السباك ,232,المقاولون .
3563|2025-11-02,36,5100,200.0,0.0,سلفه من راتب ا /  اسامه حواس شهر 10,31,التكاليف .
3563|2025-11-02,37,22103,15000.0,0.0,دفعه من ح مستخلص / لودر ابومالك ,232,المقاولون .
3563|2025-11-02,38,5100,130.0,0.0,كيس مدليات,31,التكاليف .
3563|2025-11-02,39,5100,450.0,0.0,كرتونه تيب *450,31,التكاليف .
3563|2025-11-02,40,5100,20.0,0.0,تصوير اوراق لتقديمها في العاصمه ,31,التكاليف .
3563|2025-11-02,41,5100,200.0,0.0, 2 قاروره مياه ,31,التكاليف .
3563|2025-11-02,42,5100,150.0,0.0,مشوار م محمد ياسر للعاصمه الاداريه ذهاب وعوده ,31,التكاليف .
3563|2025-11-02,43,5100,600.0,0.0,سلفه من راتب ا حمد حسين الغفير شهر 10,31,التكاليف .
3564|2025-11-03,1,12101,0.0,1630.0,الي ح الخزينه ( خزنه يوم 3/11/2025),131,الخزينة .
3564|2025-11-03,2,5100,500.0,0.0,اكراميات في الجهاز لتخليص امر الدفع,31,التكاليف .
3564|2025-11-03,3,22103,400.0,0.0,حفر وربط علي البئر وليست بالخصم,232,المقاولون .
3564|2025-11-03,4,22103,600.0,0.0,اصلاح بريزه مكسوره في الموقع ( شامل الحفر ) وليست بالخصم,232,المقاولون .
3564|2025-11-03,5,5100,130.0,0.0,نثريات في التامينات + فطار لموظف الارشيف,31,التكاليف .
3565|2025-11-04,1,12101,0.0,273730.0,الي ح الخزينه ( خزنه يوم 4/11/2025),131,الخزينة .
3565|2025-11-04,2,22103,910.0,0.0,الانتهاء من صب غرف قواعد التقتيش في 26 وليست بالخصم ,232,المقاولون .
3565|2025-11-04,3,22103,910.0,0.0,الانتهاء من صب غرف قواعد التقتيش في 44 وليست بالخصم ,232,المقاولون .
3565|2025-11-04,4,5100,7600.0,0.0, ايجار شقه المشرفين شهر 11 + 100 ج فاتوره مياه ,31,التكاليف .
3565|2025-11-04,5,22103,910.0,0.0,الانتهاء من صب غرف قواعد التقتيش في 41 وليست بالخصم,232,المقاولون .
3565|2025-11-04,6,22104,250000.0,0.0,دفعه من ح عيد الموان للاسمنت وباقي له  27370,234,الموردين .
3565|2025-11-04,7,5100,100.0,0.0,قاروره مياه ,31,التكاليف .
3565|2025-11-04,8,5100,300.0,0.0,شحن فاتوره كهرباء شقه الموظفين,31,التكاليف .
3565|2025-11-04,9,5100,1000.0,0.0,مصاريف اداريه ( رواتب ) ,31,التكاليف .
3565|2025-11-04,10,5100,200.0,0.0,اكراميخ البامب لصب عامود الخامس 39 + طبانه 35,31,التكاليف .
3565|2025-11-04,11,5100,800.0,0.0,فرمجه طبانه 35,31,التكاليف .
3565|2025-11-04,12,5100,1000.0,0.0,فرمجه عامود الخامس 39,31,التكاليف .
3565|2025-11-04,13,22103,10000.0,0.0,دفعه من ح / عبدالمحيد النقاش ,232,المقاولون .
3566|2025-11-05,1,5100,250.0,0.0,بنزين للموقع ,31,التكاليف .
3566|2025-11-05,2,5100,140.0,0.0,1لاكور 2 بوصه * 140,31,التكاليف .
3566|2025-11-05,3,5100,272.0,0.0,1 جلبه 200 مم * 272,31,التكاليف .
3566|2025-11-05,4,5100,59.0,0.0,1 كوع 110 مم * 59,31,التكاليف .
3566|2025-11-05,5,5100,540.0,0.0,1 جزره نحاس للركاب * 540,31,التكاليف .
3566|2025-11-05,6,12101,0.0,7471.0,الي ح الخزينه ( خزنه يوم 5/11/2025),131,الخزينة .
3566|2025-11-05,7,5100,4800.0,0.0,48 بكره فايبر * 100,31,التكاليف .
3566|2025-11-05,8,5100,100.0,0.0,قاروره مياه ,31,التكاليف .
3566|2025-11-05,9,5100,80.0,0.0,2 علبه اقلام تحديد * 40,31,التكاليف .
3566|2025-11-05,10,5100,200.0,0.0,رزمه ورق a4 ,31,التكاليف .
3566|2025-11-05,11,5100,70.0,0.0,مواصلات شراء الطالبات للاستشاري,31,التكاليف .
3566|2025-11-05,12,5100,560.0,0.0,مصاريف بوفيه للاستشاري,31,التكاليف .
3566|2025-11-05,13,5100,400.0,0.0,ا شيكاره دوبار * 400,31,التكاليف .
3567|2025-11-06,1,5100,200.0,0.0,اكراميه سياره الانترلوك,31,التكاليف .
3567|2025-11-06,2,5100,150.0,0.0,اكراميه سائق الشوكه ,31,التكاليف .
3567|2025-11-06,3,5100,200.0,0.0,اوبر ذهاب وعوده للموقع مع م محمد ياسر لتنزبل الانترلوك ,31,التكاليف .
3567|2025-11-06,4,5100,1100.0,0.0,مواصلات الموظفين طوال الاسبوع,31,التكاليف .
3567|2025-11-06,5,12101,0.0,1650.0,الي ح الخزينه ( خزنه يوم 6/11/2025),131,الخزينة .
3568|2025-11-07,1,12101,0.0,850.0,الي ح الخزينه ( خزنه يوم 7/11/2025),131,الخزينة .
3568|2025-11-07,2,5100,140.0,0.0,مصاريف بوفيه 3 كيلو سكر + تمن شاي,31,التكاليف .
3568|2025-11-07,3,5100,110.0,0.0,رسوم استخراج امر الدفع لمستخلص 33,31,التكاليف .
3568|2025-11-07,4,5100,400.0,0.0,1 كرتونه تيب * 400,31,التكاليف .
3568|2025-11-07,5,5100,200.0,0.0, 2 قاروره مياه ,31,التكاليف .
3569|2025-11-08,1,5100,100.0,0.0,اكراميات في الجهاز لوظف الامن ,31,التكاليف .
3569|2025-11-08,2,5100,300.0,0.0,اكراميات في الجهاز لامر الدفع,31,التكاليف .
3569|2025-11-08,3,5100,350.0,0.0,مصاريف بوفيه في الجهاز ,31,التكاليف .
3569|2025-11-08,4,22103,25000.0,0.0,دفعه من  ح /  السيد رجب علي عزل سابقا,232,المقاولون .
3569|2025-11-08,5,22103,15000.0,0.0,دفعه من ح / احمد خميس الكهربائي,232,المقاولون .
3569|2025-11-08,6,5100,7000.0,0.0,غفره العرب شهر 10,31,التكاليف .
3569|2025-11-08,7,22103,15000.0,0.0,دفعه من ح مستخلص / لودر ابومالك ,232,المقاولون .
3569|2025-11-08,8,22104,25000.0,0.0,دفعه من ح / توريد ابوعوده توريد رمل,234,الموردين .
3569|2025-11-08,9,12101,0.0,160490.0,الي ح الخزينه ( خزنه يوم 8/11/2025),131,الخزينة .
3569|2025-11-08,10,5100,200.0,0.0,تصليح كابل الكهرباء بالموقع ,31,التكاليف .
3569|2025-11-08,11,5100,50.0,0.0,مواصلات م محمد ياسر للسبتيه لشراء الكوع ,31,التكاليف .
3569|2025-11-08,12,5100,390.0,0.0,ماده لازق *390,31,التكاليف .
3569|2025-11-08,13,22103,15000.0,0.0,دفعه من ح مستخلص / مصطفي مياه,232,المقاولون .
3569|2025-11-08,14,22103,5000.0,0.0,دفعه من ح امير,232,المقاولون .
3569|2025-11-08,15,22104,20000.0,0.0,دفعه من ح عيد الموان للاسمنت وباقي له  14170,234,الموردين .
3569|2025-11-08,16,22103,25000.0,0.0,دفعه من ح / عبدالمحيد النقاش ,232,المقاولون .
3569|2025-11-08,17,5100,6000.0,0.0,سياره الاستشاري شهر 10,31,التكاليف .
3569|2025-11-08,18,5100,1100.0,0.0,كوع 4 بوصه للعينه ,31,التكاليف .
356|2022-10-20,1,12101,0.0,100.0,تقارير تكسير مكعبات الخرسانه 28 يوم اعمده ارضي 24,131,الخزينة .
356|2022-10-20,2,5100,100.0,0.0,تقارير تكسير مكعبات الخرسانه 28 يوم اعمده ارضي 24,31,التكاليف .
356|2023-11-21,1,12103,0.0,887000.0,تحويل للحمد ستيل للحديد ( الريناد),132,البنوك .
356|2023-11-21,2,22104,887000.0,0.0,تحويل للحمد ستيل للحديد ( الريناد),234,الموردين .
3570|2025-11-09,1,22103,2500.0,0.0,اعمال مرمات دهانات في عماره (43) ناتجه عن تكسير الكهرباء وذلك بالخصم علي هشام,232,المقاولون .
3570|2025-11-09,2,5100,75400.0,0.0,حساب الانترلوك ( الرمادي =  380م * 170ج )+( الاسود = 60م * 180ج),31,التكاليف .
3570|2025-11-09,3,5100,118967.0,0.0,رواتب الموظفين + الغفر شهر 10,31,التكاليف .
3570|2025-11-09,4,12101,0.0,219017.0,الي ح الخزينه ( خزنه يوم 9/11/2025),131,الخزينة .
3570|2025-11-09,5,5100,100.0,0.0,قاروره مياه ,31,التكاليف .
3570|2025-11-09,6,22103,3000.0,0.0,اعمال مرمات دهانات في عماره (38) ناتجه عن تكسير الكهرباء وذلك بالخصم علي هشام,232,المقاولون .
3570|2025-11-09,7,5100,100.0,0.0,طباعه 2 لوحه A0  الوان,31,التكاليف .
3570|2025-11-09,8,22103,4000.0,0.0,اعمال مرمات دهانات في عماره (37) ناتجه عن تكسير الكهرباء وذلك بالخصم علي هشام,232,المقاولون .
3570|2025-11-09,9,5100,100.0,0.0,شحن كارت الكهرباء لشقه المهندسين يوم 1/11/2025,31,التكاليف .
3570|2025-11-09,10,22103,1100.0,0.0,3 يوميه تلبيش ف الواجهه الاماميه ومدخل عماره 33 باخصم علي محمد بكر 1100 ,232,المقاولون .
3570|2025-11-09,11,22103,750.0,0.0,5 يوميه مرمات بياض بعد الكريتال  و السباكه عماره 44 وليست بالخصم,232,المقاولون .
3570|2025-11-09,12,22103,500.0,0.0,5 يوميه مرمات بياض بعد الكريتال  و السباكه عماره 44 بالخصم علي (  علي فرج السباك 500 ) ,232,المقاولون .
3570|2025-11-09,13,22103,2000.0,0.0,5 يوميه مرمات بياض بعد الكريتال  و السباكه عماره 44 بالخصم علي ( رامي 2000 ),232,المقاولون .
3570|2025-11-09,14,22103,650.0,0.0,يوميه تكسير وتعديل شبابيك الواجهه الاماميه ع 33 بالخصم علي رامي 650,232,المقاولون .
3570|2025-11-09,15,22103,1300.0,0.0,2 يوميه مباني في الواجهه الاماميه عماره 33 بالخصم علي رامي 1300,232,المقاولون .
3570|2025-11-09,16,22103,650.0,0.0, يوميه مباني في الواجهه الجانبيه 25  لشبابيك الحمامات مصطفي مباني  650,232,المقاولون .
3570|2025-11-09,17,22103,1100.0,0.0,2 يوميه مباني في الواجهه الخلفيه 25  بالخصم علي مصطفي مباني 1100,232,المقاولون .
3570|2025-11-09,18,22103,200.0,0.0,2 يوميه مباني في الواجهه الخلفيه 25  بالخصم علي رامي 200 ,232,المقاولون .
3570|2025-11-09,19,22103,1000.0,0.0,مقطوعيه تركيب لوحات كهرباء الدور الارضي ع 33 + مرمات خراطيم الكهرباء الدور بالكامل وليست بالخصم ,232,المقاولون .
3570|2025-11-09,20,5100,300.0,0.0,ملئ انبوبه الموقع للغفر,31,التكاليف .
3570|2025-11-09,21,22103,500.0,0.0,مقطوعيه تركيب لوحات كهرباء الدور الارضي ع 33 + مرمات خراطيم الكهرباء الدور بالكامل بالخصم علي احمد هجرس,232,المقاولون .
3570|2025-11-09,22,22103,3900.0,0.0,دفعه من سركي العماله ,232,المقاولون .
3570|2025-11-09,23,22103,900.0,0.0,3 يوميه تلبيش ف الواجهه الاماميه ومدخل عماره 33 باخصم علي منتصر النجار 900,232,المقاولون .
3571|2025-11-11,1,5100,200.0,0.0,فطار مجمع للموظقين ,31,التكاليف .
3571|2025-11-11,2,5100,100.0,0.0,قاروره مياه ,31,التكاليف .
3571|2025-11-11,3,5100,400.0,0.0,تصليح كابل كهرباء الموقع العام ,31,التكاليف .
3571|2025-11-11,4,22103,5000.0,0.0,دفعه من ح عبدالكريم النجار ,232,المقاولون .
3571|2025-11-11,5,22103,3000.0,0.0,دفعه من ح اامير,232,المقاولون .
3571|2025-11-11,6,12101,0.0,8700.0,الي ح الخزينه ( خزنه يوم 11/11/2025),131,الخزينة .
3572|2025-11-12,1,22103,4000.0,0.0,دفعه من ح اامير,232,المقاولون .
3572|2025-11-12,2,12101,0.0,9135.0,الي ح الخزينه ( خزنه يوم 12/11/2025),131,الخزينة .
3572|2025-11-12,3,22103,500.0,0.0,عطاه رجاله السيد رجب في عماره 25 بالخصم علي كرم النحات ,232,المقاولون .
3572|2025-11-12,4,5100,135.0,0.0,قاروره مياه  + شاي,31,التكاليف .
3572|2025-11-12,5,22103,4500.0,0.0,دفعه من سركي العماله,232,المقاولون .
3573|2025-11-13,1,5100,120.0,0.0,2 مكنسه + 1 مساحه ,31,التكاليف .
3573|2025-11-13,2,5100,60.0,0.0,مواصلات شراء الطلبات,31,التكاليف .
3573|2025-11-13,3,5100,1150.0,0.0,مواصلات الموظفين طوال الاسبوع,31,التكاليف .
3573|2025-11-13,4,12101,0.0,1680.0,الي ح الخزينه ( خزنه يوم 13/11/2025),131,الخزينة .
3573|2025-11-13,5,5100,100.0,0.0,قاروره مياه ,31,التكاليف .
3573|2025-11-13,6,5100,250.0,0.0,بنزين للموقع ,31,التكاليف .
3574|2025-11-16,1,12101,0.0,1390.0,الي ح الخزينه ( خزنه يوم 16/11/2025),131,الخزينة .
3574|2025-11-16,2,5100,90.0,0.0,مصاريف بوفيه ,31,التكاليف .
3574|2025-11-16,3,5100,900.0,0.0,2 كرتونه تيب * 450,31,التكاليف .
3574|2025-11-16,4,5100,200.0,0.0, 2 قاروره مياه ,31,التكاليف .
3574|2025-11-16,5,5100,200.0,0.0,تصليح كابل الكهرباء بالموقع  للمره التانيه بسبب اعمال الطرق,31,التكاليف .
3575|2025-11-17,1,5100,100.0,0.0,قاروره مياه  ,31,التكاليف .
3575|2025-11-17,2,5100,60.0,0.0,مواصلات شراء الطلبات,31,التكاليف .
3575|2025-11-17,3,12101,0.0,390.0,الي ح الخزينه ( خزنه يوم 17/11/2025),131,الخزينة .
3575|2025-11-17,4,5100,230.0,0.0,ادوات مكتبيه للمحاسب ( رزمه ورق a4 +  كشكول ) ,31,التكاليف .
3576|2025-11-18,1,5100,350.0,0.0,سهره استشاري ( ملو بياض الواجهه الواجهه الخلفيه 34 ),31,التكاليف .
3576|2025-11-18,2,5100,350.0,0.0,سهره استشاري لاستلام اختبار عزل سطح عماره 44,31,التكاليف .
3576|2025-11-18,3,5100,350.0,0.0,سهره استشاري لاستلام اختبار عزل سطح عماره 25,31,التكاليف .
3576|2025-11-18,4,5100,200.0,0.0,تصليح اعمال السباكه في عماره الاستشاري,31,التكاليف .
3576|2025-11-18,5,5100,650.0,0.0,شحن النت ,31,التكاليف .
3576|2025-11-18,6,12101,0.0,1900.0,الي ح الخزينه ( خزنه يوم 18/11/2025),131,الخزينة .
3577|2025-11-19,1,5100,200.0,0.0, 2 قاروره مياه ,31,التكاليف .
3577|2025-11-19,2,22103,3600.0,0.0,دفعه من سركي العماله ,232,المقاولون .
3577|2025-11-19,3,12101,0.0,14485.0,الي ح الخزينه ( خزنه يوم 19/11/2025),131,الخزينة .
3577|2025-11-19,4,5100,400.0,0.0,1 كرتونه تيب  صغير * 400,31,التكاليف .
3577|2025-11-19,5,5100,300.0,0.0,متر صاج 30 متر * 300 ,31,التكاليف .
3577|2025-11-19,6,5100,35.0,0.0,مفك تيست * 35,31,التكاليف .
3577|2025-11-19,7,5100,75.0,0.0,بنسه *75 ,31,التكاليف .
3577|2025-11-19,8,5100,1620.0,0.0,2 كرتونه تيب كبير * 810,31,التكاليف .
3577|2025-11-19,9,5100,160.0,0.0,2 اسبريه مصلب صغير * 80,31,التكاليف .
3577|2025-11-19,10,5100,250.0,0.0,2 اسبريه مصلب كبير * 125,31,التكاليف .
3577|2025-11-19,11,5100,3240.0,0.0,3 كرتونه فيبر * 1080,31,التكاليف .
3577|2025-11-19,12,5100,80.0,0.0,16 عازل * 5,31,التكاليف .
3577|2025-11-19,13,5100,50.0,0.0,مفك APT * 50,31,التكاليف .
3577|2025-11-19,14,5100,375.0,0.0,1 لفه خرطوم 16 مم,31,التكاليف .
3577|2025-11-19,15,5100,600.0,0.0,8 باره نحاس * 75,31,التكاليف .
3577|2025-11-19,16,22103,300.0,0.0,تلبيش في الواجهه جانبيه 2 عماره 25 بالخصم علي  محمد جمال 300,232,المقاولون .
3577|2025-11-19,17,22103,200.0,0.0,تلبيش في الواجهه جانبيه 2 عماره 25 بالخصم علي عماد 200 ,232,المقاولون .
3577|2025-11-19,18,22103,3000.0,0.0,تلبيش في الواجهات الخارجيه عماره 34 بالخصم ع عماد,232,المقاولون .
3578|2025-11-20,1,12101,0.0,564200.0,الي ح الخزينه ( خزنه يوم 20/11/2025),131,الخزينة .
3578|2025-11-20,2,5100,1200.0,0.0,مواصلات الموظفين طوال الاسبوع,31,التكاليف .
3578|2025-11-20,3,22104,10000.0,0.0,دفعه من ح عيد الموان للاسمنت وباقي له 4170,234,الموردين .
3578|2025-11-20,4,22103,3000.0,0.0,دفعه من ح امير,232,المقاولون .
3578|2025-11-20,5,22103,15000.0,0.0,دفعه من ح مستخلص / مصطفي مياه,232,المقاولون .
3578|2025-11-20,6,22103,15000.0,0.0,دفعه من ح مستخلص / لودر ابومالك ,232,المقاولون .
3578|2025-11-20,7,22103,15000.0,0.0,دفعه من ح /محمد خالد الحداد,232,المقاولون .
3578|2025-11-20,8,22103,5000.0,0.0,دفعه من  ح /  كرم بازلت ,232,المقاولون .
3578|2025-11-20,9,22103,5000.0,0.0,دفعه من ح / كرم النحات ,232,المقاولون .
3578|2025-11-20,10,22103,15000.0,0.0,دفعه من ح عبدالكريم النجار ,232,المقاولون .
3578|2025-11-20,11,22103,10000.0,0.0,دفعه من ح / السيد فرغلي مقاول السيراميك,232,المقاولون .
3578|2025-11-20,12,22103,50000.0,0.0,دفعه من  ح /  السيد رجب علي عزل سابقا,232,المقاولون .
3578|2025-11-20,13,22103,30000.0,0.0,دفعه من  ح /  احمد عاطف مورد الحلوق,232,المقاولون .
3578|2025-11-20,14,22103,50000.0,0.0,دفعه من ح رامي مباني,232,المقاولون .
3578|2025-11-20,15,22103,250000.0,0.0,دفعه من /  السيد رجب محاره ) ,232,المقاولون .
3578|2025-11-20,16,22104,15000.0,0.0,دفعه من ح / الريماك للاسلاك,234,الموردين .
3578|2025-11-20,17,22104,50000.0,0.0,دفعه من ح / الاتحاد العربي ,234,الموردين .
3578|2025-11-20,18,22104,25000.0,0.0,دفعه من ح / توريد ابوعوده توريد رمل,234,الموردين .
357|2023-11-22,1,12101,55000.0,0.0,عهده موقع,131,الخزينة .
357|2023-11-22,2,12103,0.0,55000.0,عهده موقع,132,البنوك .
3580|2025-11-22,1,5100,6000.0,0.0,سياره الجهاز شهر 10,31,التكاليف .
3580|2025-11-22,2,5100,150.0,0.0,مصاريف بوفيه ( 2 كيلو سكر + شاي +بن ) ,31,التكاليف .
3580|2025-11-22,3,12101,0.0,60350.0,الي ح الخزينه ( خزنه يوم 22/11/2025),131,الخزينة .
3580|2025-11-22,4,5100,150.0,0.0,بنسه كهرباء  * 150,31,التكاليف .
3580|2025-11-22,5,5100,7500.0,0.0,ايجار شقه مهندس محمد شهر 11,31,التكاليف .
3580|2025-11-22,6,5100,2000.0,0.0,سلفه من راتب م / مصطفي خفاجي شهر 11,31,التكاليف .
3580|2025-11-22,7,22103,20000.0,0.0,دفعه من ح / احمد خميس الكهربائي,232,المقاولون .
3580|2025-11-22,8,22103,20000.0,0.0,دفعه من ح / عبدالمحيد النقاش ,232,المقاولون .
3580|2025-11-22,9,5100,100.0,0.0,شحن فاتوره الكهرباء شقه الموظفين ,31,التكاليف .
3580|2025-11-22,10,5100,1000.0,0.0,سلفه من راتب ا مروان شهر 11,31,التكاليف .
3580|2025-11-22,11,22103,3000.0,0.0,دفعه من ح امير,232,المقاولون .
3580|2025-11-22,12,5100,250.0,0.0,بنزين للموقع ,31,التكاليف .
3580|2025-11-22,13,5100,200.0,0.0, 2 قاروره مياه ,31,التكاليف .
3581|2025-11-24,1,5100,100.0,0.0,قاروره مياه  ,31,التكاليف .
3581|2025-11-24,2,12101,0.0,7850.0,الي ح الخزينه ( خزنه يوم 24/11/2025),131,الخزينة .
3581|2025-11-24,3,5100,500.0,0.0,نقل 10 بلته بلدوره * 50,31,التكاليف .
3581|2025-11-24,4,5100,350.0,0.0,سهره استشاري ( تسليم حداده سقف الدور الخامس 39 ) ,31,التكاليف .
3581|2025-11-24,5,5100,1100.0,0.0,تنزيل 22 بلته بلدوره * 50,31,التكاليف .
3581|2025-11-24,6,22103,5000.0,0.0,دفعه من ح عبدالكريم النجار ,232,المقاولون .
3581|2025-11-24,7,5100,350.0,0.0,سهره استشاري ( تسليم نجاره سقف الدور الخامس 39 ) ,31,التكاليف .
